Month,Timestamp,CA,CENT,FL,MIDA,MIDW,NCSC,NE,NW,NY,RM,SE,SW,TE,TN,AKGD,HIMS,HIOA
1,20,4.4E-05,5.1E-05,6.0E-05,1.9E-05,2.3E-04,-1.2E-05,3.7E-05,7.9E-05,8.5E-05,1.5E-05,3.4E-05,1.2E-04,5.8E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,21,4.4E-05,8.1E-05,3.7E-05,1.7E-04,1.0E-04,1.5E-04,2.6E-05,1.8E-06,6.0E-05,1.5E-05,4.3E-05,8.0E-05,7.1E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,22,5.9E-06,5.1E-05,1.1E-04,5.2E-05,6.4E-05,1.5E-04,4.4E-05,1.8E-04,1.9E-04,1.5E-05,3.5E-05,1.5E-04,7.5E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,23,5.9E-06,5.0E-05,4.9E-05,3.2E-05,9.2E-05,1.2E-04,2.4E-05,9.2E-05,1.9E-04,6.1E-05,4.5E-05,1.7E-04,9.3E-05,7.3E-04,0.0E+00,0.0E+00,0.0E+00
1,24,5.9E-06,8.1E-05,5.1E-05,1.1E-04,-1.4E-06,3.9E-05,1.1E-05,9.2E-05,8.7E-05,1.1E-05,4.5E-05,1.7E-04,9.3E-05,7.3E-04,0.0E+00,0.0E+00,0.0E+00
1,25,5.9E-06,9.4E-05,5.9E-05,1.9E-05,1.2E-04,3.9E-05,1.1E-05,9.2E-05,5.5E-05,2.2E-05,3.3E-05,1.1E-04,9.3E-05,7.3E-04,0.0E+00,0.0E+00,0.0E+00
1,26,5.9E-06,2.6E-05,2.0E-05,1.9E-05,1.2E-04,3.9E-05,1.1E-05,9.2E-05,9.8E-05,2.2E-05,3.6E-05,1.7E-04,9.3E-05,7.3E-04,0.0E+00,0.0E+00,0.0E+00
1,27,5.9E-06,5.6E-05,2.0E-05,1.0E-04,1.2E-04,3.9E-05,1.1E-05,1.5E-04,5.5E-05,1.1E-05,3.3E-05,1.7E-04,9.3E-05,7.3E-04,0.0E+00,0.0E+00,0.0E+00
1,28,8.4E-05,2.6E-05,9.5E-05,1.9E-05,8.2E-05,9.5E-05,1.1E-05,9.2E-05,3.0E-05,6.1E-05,3.3E-05,1.1E-04,9.3E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,29,6.9E-05,8.1E-05,2.0E-05,3.2E-05,9.2E-05,1.5E-04,2.4E-05,1.8E-06,1.2E-04,7.7E-05,4.5E-05,4.7E-05,9.3E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,30,5.7E-05,3.3E-05,5.9E-05,7.9E-05,1.6E-04,1.8E-04,3.0E-05,1.8E-04,8.7E-05,1.5E-05,3.5E-05,1.7E-04,9.3E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,31,5.7E-05,2.6E-05,6.7E-05,1.3E-06,1.3E-04,-5.2E-05,3.3E-05,1.8E-04,1.9E-04,9.8E-05,3.4E-05,-2.7E-05,7.5E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,32,8.4E-05,9.4E-05,5.5E-05,1.7E-04,3.1E-05,1.7E-04,4.4E-05,1.5E-04,3.5E-05,8.7E-05,3.2E-05,1.7E-04,7.1E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,33,3.8E-05,8.1E-05,5.3E-05,1.3E-06,1.3E-04,1.9E-04,3.3E-05,6.2E-05,1.9E-04,8.7E-05,5.6E-05,4.4E-05,5.8E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,34,4.5E-05,5.0E-05,6.9E-06,1.6E-04,7.2E-05,4.4E-05,3.3E-05,1.0E-04,6.0E-05,4.1E-05,5.6E-05,4.7E-05,1.2E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,35,3.6E-05,7.0E-05,6.5E-05,1.6E-04,6.8E-05,1.2E-04,2.6E-05,1.5E-04,6.0E-05,4.1E-05,3.8E-05,1.1E-04,1.2E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,36,3.6E-05,5.1E-05,9.1E-05,1.9E-05,-1.1E-05,3.9E-05,3.7E-05,3.9E-05,2.0E-04,4.1E-05,5.6E-05,1.1E-04,5.8E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,37,3.8E-05,5.1E-05,5.7E-05,1.9E-05,-1.1E-05,7.8E-06,3.7E-05,1.5E-04,2.0E-04,8.7E-05,5.6E-05,4.7E-05,1.2E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,38,2.8E-05,7.0E-05,9.6E-05,1.9E-05,3.4E-05,3.9E-05,4.0E-06,1.8E-04,2.0E-04,9.8E-05,5.6E-05,1.7E-04,1.2E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,39,3.0E-05,7.0E-05,1.0E-04,9.0E-05,2.3E-04,3.9E-05,-2.6E-05,8.4E-05,1.9E-04,9.8E-05,3.8E-05,-2.7E-05,1.2E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,40,6.3E-05,5.1E-05,6.6E-05,8.5E-05,2.3E-04,1.5E-04,2.8E-05,1.1E-04,8.5E-05,9.8E-05,1.7E-05,2.7E-04,1.2E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,41,4.3E-05,2.8E-05,8.3E-05,1.9E-04,3.4E-05,1.7E-04,5.0E-06,1.0E-04,2.0E-04,8.7E-05,2.4E-05,8.0E-05,8.3E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,42,4.3E-05,8.1E-05,6.9E-05,1.9E-04,3.4E-05,1.1E-04,4.7E-05,1.0E-04,2.1E-04,8.7E-05,5.3E-05,1.2E-04,8.3E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,43,6.3E-05,7.0E-05,5.8E-05,-5.9E-05,2.3E-04,1.1E-04,1.9E-05,1.0E-04,1.8E-04,7.7E-05,2.4E-05,8.0E-05,8.3E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,44,3.0E-05,5.0E-05,1.0E-04,1.9E-04,1.0E-04,-2.2E-05,1.9E-05,1.0E-04,8.5E-05,7.7E-05,6.4E-05,8.0E-05,1.1E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,45,3.0E-05,8.1E-05,6.0E-05,1.9E-05,1.6E-04,2.5E-04,5.1E-05,1.1E-04,6.0E-05,7.7E-05,5.6E-05,8.0E-05,1.1E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,46,9.1E-06,8.1E-05,2.1E-05,5.2E-05,-1.4E-06,-1.2E-05,2.6E-05,8.4E-05,3.5E-05,1.1E-05,3.4E-05,2.7E-04,1.2E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,47,4.5E-05,5.6E-05,4.8E-05,3.2E-05,9.7E-05,-3.5E-05,3.0E-05,8.2E-05,8.4E-05,1.1E-04,3.5E-05,6.4E-05,7.1E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,48,5.7E-05,4.9E-05,5.5E-05,1.9E-05,6.6E-05,-3.5E-05,2.4E-05,8.2E-05,8.7E-05,-3.5E-05,3.3E-05,1.7E-04,7.5E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,49,5.7E-05,8.6E-05,6.7E-05,1.0E-04,4.5E-05,1.2E-04,1.1E-05,8.2E-05,1.2E-04,6.6E-05,3.3E-05,1.5E-04,9.3E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,50,-1.3E-06,8.6E-05,5.9E-05,1.0E-04,4.5E-05,1.2E-04,1.1E-05,7.9E-05,5.5E-05,1.5E-04,4.5E-05,-2.1E-04,9.3E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,51,-1.3E-06,8.6E-05,2.0E-05,1.0E-04,4.5E-05,-3.5E-05,2.4E-05,8.2E-05,5.5E-05,9.5E-05,4.5E-05,-2.1E-04,9.3E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,52,5.7E-05,6.7E-05,2.0E-05,1.0E-04,4.5E-05,1.3E-04,2.4E-05,8.2E-05,1.2E-04,-1.9E-05,4.5E-05,4.8E-05,7.5E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,53,4.5E-05,6.4E-05,6.7E-05,3.2E-05,9.7E-05,-1.2E-05,4.4E-05,8.4E-05,9.2E-05,-3.5E-05,4.3E-05,1.7E-04,7.5E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,54,8.0E-05,1.0E-04,5.5E-05,1.3E-06,4.5E-05,-2.2E-05,5.1E-05,1.1E-04,6.0E-05,1.1E-05,6.1E-05,4.7E-05,1.2E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,55,8.0E-05,9.4E-05,4.8E-05,9.0E-05,1.0E-04,1.1E-04,1.0E-04,1.1E-04,2.1E-04,1.5E-05,4.8E-05,4.7E-05,1.1E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,56,-1.3E-06,3.3E-05,4.8E-05,1.9E-04,7.2E-05,1.1E-04,1.9E-05,8.4E-05,8.9E-05,1.5E-05,4.8E-05,1.1E-04,1.1E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,57,6.9E-05,8.1E-05,4.8E-05,1.9E-04,3.4E-05,1.8E-04,3.4E-05,1.8E-06,8.9E-05,1.5E-05,4.8E-05,4.8E-05,8.3E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,58,-1.3E-06,3.3E-05,6.5E-05,-5.9E-05,3.4E-05,1.5E-04,1.9E-05,1.5E-04,2.0E-04,7.7E-05,6.4E-05,-1.0E-04,8.3E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,59,8.4E-05,3.3E-05,9.1E-05,-5.9E-05,3.4E-05,-3.5E-05,3.8E-05,3.9E-05,1.5E-04,1.5E-05,2.4E-05,3.4E-05,8.3E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,60,-1.3E-06,3.3E-05,9.6E-05,1.9E-04,3.4E-05,-3.5E-05,3.8E-05,3.9E-05,1.5E-04,7.7E-05,2.4E-05,1.2E-04,3.6E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,61,-1.3E-06,8.1E-05,6.5E-05,1.9E-04,6.8E-05,1.3E-04,3.8E-05,3.9E-05,2.1E-04,7.7E-05,4.0E-05,3.4E-05,3.6E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,62,6.9E-05,5.0E-05,5.7E-05,1.9E-04,6.8E-05,1.5E-04,2.4E-05,9.2E-05,2.1E-04,1.5E-05,5.1E-05,-7.0E-06,3.6E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,63,9.1E-06,7.0E-05,6.6E-05,-5.9E-05,6.8E-05,4.4E-05,7.4E-05,1.8E-04,1.2E-04,9.8E-05,5.2E-05,8.8E-05,2.5E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,64,4.1E-05,8.1E-05,8.3E-05,-3.4E-06,6.8E-05,-5.2E-05,-1.8E-05,8.2E-05,8.9E-05,8.7E-05,2.4E-05,4.8E-05,1.1E-04,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,65,6.3E-05,1.3E-04,6.9E-05,3.9E-05,2.4E-04,1.1E-04,6.9E-05,1.1E-04,2.0E-04,4.1E-05,4.0E-05,1.7E-04,4.9E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,66,6.3E-05,3.9E-05,5.4E-05,2.4E-04,7.8E-05,1.1E-04,6.9E-05,8.4E-05,8.9E-05,4.1E-05,5.1E-05,1.7E-04,-3.1E-06,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,67,6.3E-05,1.3E-04,6.9E-05,3.9E-05,-1.1E-05,-2.2E-05,7.4E-05,8.2E-05,2.1E-04,4.1E-05,5.1E-05,1.7E-04,4.9E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,68,4.7E-05,2.8E-05,6.6E-05,1.9E-04,3.4E-05,1.7E-04,4.3E-05,7.9E-05,-8.1E-05,4.1E-05,5.1E-05,-2.7E-05,5.1E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,69,3.0E-05,7.0E-05,6.5E-05,1.6E-04,1.3E-04,1.8E-04,4.1E-05,1.8E-06,-8.4E-05,9.8E-05,6.4E-05,1.7E-04,5.8E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,70,3.0E-05,5.0E-05,5.7E-05,5.2E-05,1.3E-04,1.5E-04,2.6E-05,5.5E-05,9.4E-05,6.1E-05,5.6E-05,4.7E-05,1.1E-04,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,71,8.0E-05,8.1E-05,6.5E-05,3.2E-05,6.1E-05,1.2E-04,2.4E-05,1.5E-04,8.4E-05,1.1E-04,3.5E-05,4.7E-05,3.6E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,72,9.1E-06,9.4E-05,4.9E-05,1.1E-04,9.7E-05,9.5E-05,2.4E-05,3.9E-05,1.2E-04,5.8E-05,3.3E-05,4.8E-05,8.3E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,73,-1.3E-06,9.4E-05,5.1E-05,1.9E-05,1.2E-04,9.5E-05,2.4E-05,9.2E-05,7.0E-05,9.5E-05,4.5E-05,5.1E-05,6.8E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,74,4.9E-05,3.3E-05,6.7E-05,1.9E-05,1.2E-04,3.9E-05,1.1E-05,1.5E-04,9.8E-05,-2.2E-05,4.5E-05,-7.0E-06,1.2E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,75,6.9E-05,5.0E-05,5.9E-05,1.9E-05,1.2E-04,3.9E-05,1.1E-05,1.5E-04,9.8E-05,-2.2E-05,3.3E-05,8.8E-05,6.8E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,76,4.9E-05,5.1E-05,5.9E-05,1.1E-04,8.2E-05,9.5E-05,2.4E-05,5.5E-05,5.8E-05,-1.9E-05,3.3E-05,4.4E-05,1.1E-05,7.9E-05,0.0E+00,0.0E+00,0.0E+00
1,77,5.7E-05,1.3E-04,6.7E-05,5.2E-05,4.5E-05,-3.5E-05,4.4E-05,5.5E-05,7.1E-05,3.6E-05,3.3E-05,-2.1E-04,3.6E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,78,8.0E-05,3.9E-05,4.9E-05,1.6E-04,7.2E-05,1.9E-04,5.1E-05,1.8E-06,1.9E-04,-3.5E-05,4.5E-05,-9.7E-05,5.8E-05,3.0E-04,0.0E+00,0.0E+00,0.0E+00
1,79,8.0E-05,4.7E-05,6.9E-06,-5.9E-05,-1.1E-05,2.5E-04,1.9E-05,7.9E-05,7.2E-05,1.1E-05,6.1E-05,1.7E-04,6.6E-05,3.0E-04,0.0E+00,0.0E+00,0.0E+00
1,80,3.0E-05,4.1E-05,6.5E-05,-3.4E-06,2.4E-04,2.3E-04,4.7E-05,1.8E-04,1.8E-04,1.0E-04,3.8E-05,-9.7E-05,3.1E-05,3.0E-04,0.0E+00,0.0E+00,0.0E+00
1,81,5.7E-05,4.1E-05,3.7E-05,3.9E-05,-1.1E-05,-5.2E-05,4.7E-05,9.2E-05,1.8E-04,4.6E-05,1.7E-05,1.3E-04,8.3E-05,1.7E-04,0.0E+00,0.0E+00,0.0E+00
1,82,4.9E-05,4.7E-05,5.7E-05,2.4E-04,-1.1E-05,-5.2E-05,1.9E-05,1.5E-04,1.8E-04,8.1E-05,1.7E-05,8.8E-05,6.8E-05,1.7E-04,0.0E+00,0.0E+00,0.0E+00
1,83,6.9E-05,5.4E-05,9.6E-05,3.9E-05,3.4E-05,1.7E-04,4.1E-05,2.3E-04,-8.4E-05,1.7E-05,4.8E-05,3.4E-05,1.2E-05,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,84,4.1E-05,2.8E-05,1.0E-04,3.9E-05,3.4E-05,-2.2E-05,1.9E-05,2.9E-05,2.0E-04,6.9E-05,3.8E-05,1.2E-04,1.2E-05,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,85,4.9E-05,7.0E-05,6.6E-05,-3.4E-06,6.8E-05,-2.2E-05,4.7E-05,2.3E-05,8.5E-05,1.7E-05,5.6E-05,1.1E-04,1.2E-05,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,86,6.9E-05,8.1E-05,5.8E-05,-3.4E-06,3.4E-05,-5.2E-05,4.7E-05,1.1E-04,8.5E-05,7.0E-05,6.1E-05,1.1E-04,1.2E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,87,4.1E-05,9.4E-05,8.3E-05,-5.9E-05,3.4E-05,-5.2E-05,1.9E-05,6.0E-05,8.5E-05,8.1E-05,6.1E-05,3.4E-05,6.8E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,88,4.5E-05,8.1E-05,6.9E-05,-3.4E-06,6.8E-05,1.7E-04,2.4E-05,9.2E-05,8.9E-05,1.0E-04,3.8E-05,-1.0E-04,8.3E-05,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,89,3.0E-05,5.1E-05,5.4E-05,3.9E-05,7.8E-05,-2.2E-05,-1.8E-05,3.9E-05,4.7E-05,6.1E-05,4.8E-05,1.1E-04,-3.1E-06,3.0E-04,0.0E+00,0.0E+00,0.0E+00
1,90,3.0E-05,5.1E-05,7.3E-05,9.4E-05,3.6E-05,-2.2E-05,1.9E-05,3.9E-05,1.5E-04,7.7E-05,2.4E-05,1.7E-04,6.3E-05,3.0E-04,0.0E+00,0.0E+00,0.0E+00
1,91,3.0E-05,5.0E-05,5.4E-05,9.4E-05,7.8E-05,-5.2E-05,4.7E-05,1.5E-04,2.0E-04,6.1E-05,6.4E-05,1.7E-04,5.0E-05,1.7E-04,0.0E+00,0.0E+00,0.0E+00
1,92,3.0E-05,8.1E-05,5.8E-05,2.4E-04,-1.1E-05,1.8E-04,4.1E-05,1.5E-04,-6.2E-05,1.1E-04,4.8E-05,1.7E-04,6.2E-05,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,93,8.0E-05,3.3E-05,1.0E-04,1.9E-04,7.2E-05,-1.2E-05,4.1E-05,3.9E-05,6.0E-05,1.1E-04,3.8E-05,4.4E-05,6.2E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,94,4.5E-05,9.4E-05,5.7E-05,1.7E-04,1.0E-04,1.5E-04,3.3E-05,6.2E-05,1.2E-04,6.6E-05,3.2E-05,1.7E-04,1.4E-04,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,95,4.1E-05,5.6E-05,6.5E-05,7.9E-05,1.6E-04,9.5E-05,2.4E-05,1.1E-04,6.9E-05,-2.2E-05,3.5E-05,1.5E-04,9.8E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,96,-1.3E-06,6.4E-05,4.9E-05,1.1E-04,6.1E-05,7.8E-06,2.4E-05,6.0E-05,8.9E-05,-2.2E-05,4.5E-05,-1.0E-04,6.6E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,97,4.9E-05,4.9E-05,5.1E-05,1.1E-04,-1.4E-06,7.8E-06,2.4E-05,6.0E-05,5.5E-05,4.6E-05,4.5E-05,3.4E-05,5.1E-05,2.0E-04,0.0E+00,0.0E+00,0.0E+00
1,98,4.1E-05,4.9E-05,6.7E-05,1.1E-04,-1.4E-06,7.8E-06,2.4E-05,1.1E-04,5.5E-05,4.6E-05,4.5E-05,1.2E-04,4.9E-05,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,99,4.9E-05,6.4E-05,5.9E-05,1.1E-04,6.1E-05,7.8E-06,2.4E-05,2.9E-05,5.5E-05,1.5E-04,3.5E-05,3.4E-05,1.4E-04,2.6E-04,0.0E+00,0.0E+00,0.0E+00
1,100,5.7E-05,1.0E-04,5.9E-05,3.2E-05,1.6E-04,3.9E-05,3.0E-05,6.0E-05,3.0E-05,1.0E-04,4.3E-05,-7.0E-06,6.2E-05,-2.1E-04,0.0E+00,0.0E+00,0.0E+00
1,101,8.0E-05,9.4E-05,5.1E-05,7.9E-05,1.3E-04,1.5E-04,4.5E-05,1.1E-04,6.2E-05,2.2E-05,6.1E-05,5.1E-05,6.3E-05,1.8E-04,0.0E+00,0.0E+00,0.0E+00
1,102,4.7E-05,7.0E-05,4.9E-05,9.0E-05,3.6E-05,1.7E-04,-2.6E-05,9.2E-05,9.4E-05,1.5E-05,4.8E-05,1.3E-04,6.0E-05,5.9E-04,0.0E+00,0.0E+00,0.0E+00
1,103,4.1E-05,8.1E-05,1.1E-04,-3.4E-06,1.6E-04,1.1E-04,5.0E-06,1.5E-04,1.8E-04,9.8E-05,5.3E-05,1.5E-04,8.1E-05,3.0E-04,0.0E+00,0.0E+00,0.0E+00
1,104,4.1E-05,1.4E-05,6.5E-05,2.4E-04,1.6E-04,-2.2E-05,4.3E-05,9.2E-05,2.1E-04,9.8E-05,5.3E-05,6.8E-05,6.0E-05,-3.6E-04,0.0E+00,0.0E+00,0.0E+00
1,105,4.1E-05,8.1E-05,2.1E-05,3.9E-05,2.0E-04,1.9E-04,7.4E-05,1.5E-04,2.0E-04,9.8E-05,6.4E-05,1.5E-04,6.3E-05,3.9E-05,0.0E+00,0.0E+00,0.0E+00
1,106,4.1E-05,7.3E-05,3.7E-05,-5.9E-05,2.0E-04,4.4E-05,-1.8E-05,1.5E-04,8.9E-05,9.8E-05,3.8E-05,-1.0E-04,9.0E-05,-2.1E-04,0.0E+00,0.0E+00,0.0E+00
1,107,4.7E-05,8.4E-05,5.0E-05,1.9E-04,3.6E-05,1.3E-04,-1.8E-05,6.2E-05,1.2E-04,9.8E-05,3.2E-05,-7.0E-06,-3.1E-06,1.6E-04,0.0E+00,0.0E+00,0.0E+00
1,108,4.1E-05,7.3E-05,9.6E-05,-5.9E-05,7.8E-05,1.2E-04,-1.8E-05,1.0E-04,-8.1E-05,1.5E-05,4.3E-05,3.4E-05,1.4E-04,1.6E-04,0.0E+00,0.0E+00,0.0E+00
1,109,3.0E-05,4.1E-05,6.5E-05,-3.4E-06,3.6E-05,1.2E-04,7.4E-05,1.0E-04,1.2E-04,7.7E-05,3.5E-05,3.4E-05,9.8E-05,-2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,110,8.0E-05,4.1E-05,1.0E-04,1.9E-04,3.6E-05,9.5E-05,-1.8E-05,1.0E-04,1.2E-04,2.2E-05,4.3E-05,3.4E-05,5.1E-05,1.6E-04,0.0E+00,0.0E+00,0.0E+00
