Month,Timestamp,CA,CENT,FL,MIDA,MIDW,NCSC,NE,NW,NY,RM,SE,SW,TE,TN,AKGD,HIMS,HIOA
1,157,0.728,1.84,1.054,0.954,1.982,1.764,1.806,1.832,1.404,1.95,1.526,0.71,1.544,2.456,1.406360365,1.605330144,1.526191392
1,158,0.728,1.84,0.804,0.954,1.828,1.064,0.954,1.902,1.404,1.95,1.526,0.71,1.544,0.902,1.406360365,1.605330144,1.526191392
1,159,0.922,1.84,1.8,0.954,1.828,1.942,1.216,1.742,1.338,1.222,1.526,2.4,1.004,0.926,1.406360365,1.605330144,1.526191392
1,160,1.242,2.112,0.772,1.742,1.982,1.942,1.436,0.71,1.314,1.95,1.53,2.194,1.404,1.682,1.406360365,1.605330144,1.526191392
1,161,0.946,1.694,0.89,1.964,1.772,1.388,1.126,0.52,1.274,1.95,2.008,0.976,1.364,1.682,1.406360365,1.605330144,1.526191392
1,162,1.22,1.694,1.488,1.736,1.772,2.408,1.036,1.652,1.274,1.766,2.008,1.816,1.086,0.926,1.406360365,1.605330144,1.526191392
1,163,1.22,1.694,1.284,1.964,1.772,1.388,1.126,1.652,1.274,1.766,1.53,0.704,1.086,0.926,1.406360365,1.605330144,1.526191392
1,164,1.354,2.112,0.948,1.964,1.982,2.408,1.436,1.652,1.424,2.346,1.526,1.816,1.288,0.902,1.406360365,1.605330144,1.526191392
1,165,1.242,2.112,1.132,1.776,1.828,1.706,0.528,0.52,0.706,1.222,1.194,1.972,1.05,0.902,1.406360365,1.605330144,1.526191392
1,166,1.242,1.84,1.32,3.01,2.196,2.222,1.374,1.654,1.092,1.99,1.732,1.14,1.212,0.752,1.406360365,1.605330144,1.526191392
1,167,1.372,1.84,1.056,1.676,1.854,1.064,1.97,1.612,0.68,1.426,1.448,1.484,1.254,2.456,1.406360365,1.605330144,1.526191392
1,168,0.748,1.954,0.818,2.124,1.552,1.764,0.808,1.832,0.994,1.426,1.758,1.788,0.966,0.752,1.406360365,1.605330144,1.526191392
1,169,0.922,1.954,0.912,0.978,1.956,1.508,0.446,2.476,1.234,2.83,1.758,1.684,0.966,0.752,1.406360365,1.605330144,1.526191392
1,170,0.922,1.954,0.912,0.978,1.956,1.508,0.446,2.476,1.234,1.292,1.554,1.684,0.966,0.752,1.406360365,1.605330144,1.526191392
1,171,0.878,1.954,0.912,0.978,1.956,1.508,0.446,2.476,1.234,3.258,1.758,1.846,1.254,1.13,1.406360365,1.605330144,1.526191392
1,172,0.922,1.84,0.912,2.002,1.228,1.508,0.808,1.832,1.106,0.454,1.448,1.484,1.004,0.752,1.406360365,1.605330144,1.526191392
1,173,0.748,2.112,1.266,2.002,1.854,1.942,1.522,1.612,0.94,3.258,1.732,1.972,1.05,0.902,1.406360365,1.605330144,1.526191392
1,174,1.372,1.694,1.09,0.954,2.196,1.388,1.312,2.006,1.582,1.292,1.194,1.816,1.288,0.926,1.406360365,1.605330144,1.526191392
1,175,1.06,1.742,0.804,2.552,1.982,1.196,1.126,0.52,1.314,1.426,1.526,1.63,1.086,1.682,1.406360365,1.605330144,1.526191392
1,176,0.996,1.742,1.8,1.964,1.772,2.374,1.362,0.52,1.424,1.222,1.53,1.816,1.226,1.682,1.406360365,1.605330144,1.526191392
