"Column: x, Row: y",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
1,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951,1151.397951
2,1151.397951,1226.998141,1283.877593,1345.554568,1456.38403,1537.563187,1597.701804,1662.964489,1715.14687,1790.79008,1867.172388,1946.794363,1998.953187,2054.604144,2115.417943,2167.448833,2248.524735,2294.380197,2305.039411,2278.7638,2274.396354,2276.209553,2287.817433,2303.144961,2307.121866,2305.053563,2271.747384,2269.907557,2276.358313,2251.998345,2253.951865,2272.145576,2271.579568,2293.488825,2347.115877,2347.86334,2358.638015,2322.820439,2366.295084,2414.095696,2417.401009,2435.10179,2442.417046,2458.454073,2449.717848,2463.969615,2519.921093,2558.780373,2637.488864,2605.993463,2657.89769,5450.928305,4813.850739,4098.226773,2448.728831,2179.696294,2859.088859,2897.043268,2280.711625,2167.967367,2931.742103,3373.457373,3347.524272,3539.873229,3876.760488,4443.712153,5759.030736,5141.615958,3952.261278,4255.216382,5404.454969,6330.500067,6958.387208,7927.633728,7293.78436,7447.694592,7620.37512,7674.127716,7708.857064,7802.914938,7991.473757,8141.977336,8277.497583,8069.362409,8144.594046,7987.097447,7980.095966,8058.365682,8027.473301,7895.99809,7793.279179,7910.381856,8268.180241,8522.418511,8662.188267,8953.941046,9003.961958,8828.421641,8709.808582,8457.462287,8070.012805,8225.625165,8290.745532,8484.067559,8540.87154,9293.704302,8547.629333,8520.498142,8522.920901,8511.945038,8514.71713,8511.827099,8710.33649,8972.64958,8975.476293,9064.720314,9066.434794,9159.66803,9063.93009,9055.145493,9097.720813,8990.591428,9052.98306,9023.375355,8947.019051,8879.386852,8550.888653,8323.658546,8292.507816,8075.820328,7894.392918,7685.310886,7458.948676,6715.426096,8145.879503,8137.390956,7420.021499,6997.662861,6372.935461,6522.116795,6166.879987,5560.992375,5151.363147,4756.552272,4506.827161,4399.409885,4293.19541,1151.397951
3,1151.397951,1341.584543,1385.422199,1468.314485,1586.351626,1683.239408,1790.678849,1882.545042,1957.702242,2020.090378,2071.391441,2121.231254,2165.171673,2222.853318,2274.712843,2322.694547,2348.762397,2408.66008,2454.925966,2429.061719,2399.518262,2407.690216,2391.891811,2398.424987,2406.411045,2433.513974,2424.190997,2415.464191,2404.902265,2401.665037,2409.488814,2447.681132,2430.395176,2403.726954,2429.845722,2466.934818,2504.123136,2507.089495,2557.225954,2598.201806,2618.099829,2659.681171,2634.58056,2652.823816,2704.254868,2712.337726,2702.12171,2714.34943,2805.501728,2831.650383,2844.534976,4168.376021,3780.83295,3070.771692,2317.853013,2487.004144,2530.566018,2485.444927,2423.734316,2207.043748,3050.689093,3489.778431,3461.376944,3749.035055,4549.497502,5381.484326,5970.062735,5664.894602,5759.743385,5306.257134,5686.948274,6251.177745,7058.579544,8104.332191,7730.371363,8021.466058,8150.556057,8167.988111,8190.522742,8333.312333,8526.731366,8821.257729,9015.341019,8852.868132,8705.23378,8613.430069,8487.127133,8814.016763,8717.605175,8596.599983,8479.138878,8549.536827,8567.753562,8905.486684,9123.220473,9297.236507,9099.118182,9169.411634,9666.332356,9414.868214,9180.4762,9282.890314,9565.742322,9321.458281,9240.096612,9130.319109,9146.747815,9004.962949,9026.574022,9063.826997,8956.974398,8989.03144,9138.233127,9388.668028,9625.278699,9683.614899,9654.592625,9635.383317,9593.022327,9715.464624,9758.631545,9758.875647,9771.555143,9819.13591,9597.187041,9448.733263,9160.996245,8905.361684,8790.897106,8563.123935,8442.67979,8229.554722,7843.330388,7528.809682,6802.120738,7128.224544,8904.499978,9455.021595,6978.866867,6741.008139,6673.875902,6308.549493,5315.854564,4873.167051,4686.714575,4518.678812,4443.765302,1151.397951
4,1151.397951,1465.69686,1552.300479,1694.637872,1814.159167,1918.867778,2029.570451,2091.519614,2151.374475,2209.594084,2224.635431,2284.456938,2352.531649,2357.647224,2391.794829,2410.626242,2452.922784,2502.368374,2576.390443,2560.371962,2504.336818,2506.647812,2511.606833,2518.232354,2553.560097,2574.284061,2556.42513,2538.915321,2539.350792,2551.426872,2547.028471,2571.440479,2554.406676,2525.23849,2499.15422,2501.714498,2559.823047,2633.59925,2673.148128,2790.427599,2808.489877,2850.930544,2865.838437,2885.577665,2924.728304,2962.251378,2911.35783,2860.213527,2861.796642,3007.659738,3303.465539,3133.876013,2566.141535,2329.548972,3294.101051,3557.335092,3037.682108,2210.450838,2732.678308,3497.377271,3400.355045,3717.753122,3781.703141,4115.499651,4905.261828,5656.609382,5672.488475,5858.321115,6044.291855,5694.642757,6164.712375,7128.379897,8189.196168,8461.748956,8293.444284,8631.107447,8816.396335,8822.476975,8851.074951,8954.675656,9112.416847,9380.830518,9584.103138,9623.625115,9262.288277,9034.138324,8973.542263,9246.249382,9177.859493,9055.777313,9072.730219,8960.616815,9088.199801,9162.359673,9456.857306,9552.995289,9484.06495,9532.293812,9569.460211,10157.72346,9939.05982,10093.42885,10579.56101,10269.76901,9843.024297,9770.067415,9602.00274,9502.352743,9383.485537,9417.071345,9374.17921,9437.175877,9616.794169,10181.18394,10246.42708,10306.02698,10335.1683,10344.72872,10703.38812,10428.85449,10478.8594,10442.1129,10499.43406,10554.10589,10497.74459,10209.72901,9807.941744,9546.597885,9346.525661,9154.20374,8934.096079,9372.602184,9012.95755,8417.486497,7974.912687,6919.691006,7632.887808,7791.443455,7501.684687,6910.342575,6276.577514,7250.050273,5853.882831,5712.659381,5046.042761,4896.531208,4838.486009,1151.397951
5,1151.397951,1703.81136,1826.524593,1942.298426,2021.859006,2103.835472,2184.019128,2253.966456,2276.027083,2322.12209,2380.078203,2408.154427,2457.57228,2493.47018,2487.071794,2523.999824,2562.508456,2614.313474,2649.068733,2641.281306,2628.18576,2603.84829,2648.445339,2662.837515,2686.293492,2688.516757,2665.382712,2655.179741,2683.133338,2677.469348,2652.241205,2654.532832,2651.492697,2629.061485,2586.411667,2548.959887,2583.570191,2667.251941,2811.339163,2979.169123,3012.44866,3062.469677,3091.331784,3147.139566,3160.663608,3160.60952,3107.244012,3078.267114,3061.596665,3158.648415,3814.370027,3513.93988,3773.546545,3269.506005,2463.220554,3220.337373,2985.890092,3315.928168,3288.579078,3769.065489,3869.00167,3999.661521,4103.668397,4290.477368,5163.930835,6398.557937,6765.545187,5833.490738,6049.749827,5962.872091,6599.122352,6878.885632,7820.033556,9947.727347,9316.178655,9409.079438,9550.659582,9611.516875,9650.61685,9753.261886,9761.585093,9743.42326,9939.467345,9927.962482,9840.398079,9695.412553,9671.668741,9958.598894,9917.426635,9656.361187,9569.174412,9471.021328,9391.273376,9541.562003,9627.702862,9908.940651,9922.903384,9918.505845,9955.359182,10162.22232,10620.55926,10539.45216,10585.82304,10648.90838,10295.02463,10109.95615,9947.981226,9909.057202,9796.061036,9753.179884,9789.530762,9837.671879,9511.429871,12283.88684,10772.47174,10954.62561,10937.35547,10579.26112,12241.27331,11413.35445,11276.67563,11226.73884,11278.05282,11355.24149,11422.76662,11009.84581,10420.11127,10141.29273,9706.05365,9511.897348,8705.082998,9223.355024,8509.050621,8544.28616,8274.260153,8215.20417,7987.529798,7563.743248,7726.257063,7618.235225,6707.719884,7642.829533,7297.589699,6761.306249,5799.349466,5551.068582,5478.165385,1151.397951
6,1151.397951,1961.790603,2038.649464,2102.259074,2156.488975,2219.012354,2292.152047,2367.815165,2423.870658,2466.212284,2512.477919,2533.80063,2566.842168,2588.649367,2595.535836,2625.4827,2666.020713,2693.241848,2718.653475,2734.489203,2708.848873,2729.067501,2761.503044,2803.769953,2811.873884,2831.709526,2846.243835,2820.589885,2809.365141,2812.278317,2764.886908,2750.048796,2756.648602,2751.772912,2727.890624,2666.810168,2648.493066,2689.604771,2926.80641,3201.507175,3284.990601,3321.124774,3321.035074,3372.531485,3410.662664,3371.543591,3349.871981,3311.356188,3315.852716,3495.464072,3529.523444,3208.289458,2892.417293,3213.193168,2652.785078,2834.698049,3527.039824,3829.05558,3883.603212,4029.619941,4219.07181,4349.126788,4451.467674,4663.266968,5873.322775,6177.159307,6534.856377,6490.583829,5874.028344,7985.788408,8757.830455,9812.927156,10995.98997,11741.97898,10752.2036,10611.85158,10486.11179,10396.73452,10438.57363,10486.72834,10554.45401,10287.60729,10291.58798,10285.28249,10320.68238,10133.2996,10085.9851,10051.80764,10343.08737,10296.36181,10301.22075,10149.34546,9896.142151,9898.618188,10024.02115,10127.96822,10378.64729,10374.55959,10538.6094,10475.44642,10656.242,11043.95472,11063.98091,10759.60922,10732.3814,10546.3272,10418.41717,10365.63377,10231.71591,10183.79556,10236.47611,10389.51549,9947.271029,11025.57955,12247.6453,13004.73137,11893.65688,11654.12121,11696.02661,12080.03773,12055.56365,12398.59987,12413.03415,12419.0315,12074.2462,11854.10512,11028.08132,10646.36216,10494.33596,10396.2972,9489.284669,9725.460043,9347.227824,9637.76235,9488.837921,9826.616779,8681.547388,8239.977003,7943.267066,8712.601127,6583.013039,6688.6912,8020.668585,6370.804221,6458.189002,6522.468393,6307.090216,1151.397951
7,1151.397951,2140.242851,2202.805749,2234.528016,2279.525512,2358.216525,2431.388628,2507.304891,2583.656359,2629.631859,2655.254071,2624.218575,2629.932419,2644.679188,2682.896024,2711.754114,2757.139148,2777.886507,2817.031695,2882.384059,2886.765979,2884.178206,2890.674763,2894.641339,2926.530807,2953.584454,2953.65671,2923.884556,2907.927025,2910.118342,2878.196765,2866.017886,2882.202627,2901.577214,2883.902965,2867.662208,2817.609147,2827.189688,3069.305945,3378.558665,3460.28113,3473.121804,3510.745616,3532.135844,3619.121388,3627.576774,3587.262246,3567.271194,3637.094036,3844.547966,3224.341043,2701.317396,2439.994979,2471.617379,3678.517859,3572.783427,3909.072768,3868.698634,4106.992966,4311.520523,4379.109966,4537.693597,4671.305989,5129.979811,5920.91021,6049.503474,6195.035704,6599.108273,6607.764318,9756.561734,12772.23497,14578.04307,14779.35457,12998.73543,11988.90716,11894.35642,11670.2911,11712.88192,11493.51118,11330.05174,11154.75434,10950.39341,10775.93131,10747.56978,10833.36848,10817.55929,10609.42019,10575.00888,10730.41018,10728.63113,10798.24624,10753.90452,10613.70858,10383.12642,10562.94957,10477.49207,10528.57153,10771.78706,11039.38896,10927.92265,10995.10228,11012.89575,10893.60858,10918.89362,10746.84937,10845.43432,10761.086,10667.14328,10624.37176,10589.35691,10698.37851,10842.50603,11063.45512,10431.3837,11722.0007,12935.79401,13769.24731,12833.59989,12830.43407,12773.97712,12054.65424,13538.95272,13751.67482,15438.46282,12485.65297,13804.78396,13758.48385,12629.62735,12025.20388,11630.7783,11742.23258,11683.07108,11865.25861,10323.60426,9939.979091,11348.72021,9971.802667,9527.083435,9270.916679,8940.029108,8817.818264,8106.802733,7732.329745,7669.737728,7507.579745,7121.941017,6922.99532,1151.397951
8,1151.397951,2266.799333,2329.191925,2366.114581,2418.825075,2506.175543,2573.099721,2664.337647,2712.504406,2736.040346,2749.377811,2750.707676,2748.785938,2753.730668,2787.305002,2839.206909,2856.708228,2861.92851,2940.325404,3005.133428,3021.50962,3054.359063,3025.478284,3056.270346,3057.759092,3050.231454,3037.971003,3002.656465,2997.614348,3011.434402,3023.382329,3025.205079,3035.564879,3062.388294,3066.424155,3094.020425,3073.714528,2983.678135,3058.651357,3339.122871,3528.169557,3599.255536,3651.446673,3719.633902,3817.652761,3898.842291,3871.016871,3860.639567,4405.146497,4414.908254,3797.657403,3151.596526,2553.082866,2929.090205,3810.359114,4360.461442,3987.72495,3961.908555,4144.551968,4490.482302,4843.204725,4969.249144,5073.243411,5408.403517,5928.817336,6323.097963,6192.447671,7363.274446,7458.782268,10229.73376,12837.84024,15351.30736,12450.88985,13290.75615,13215.46665,13141.91095,13090.33886,13117.7455,12699.09744,12373.16361,12116.55287,11775.81728,11731.06151,11438.92702,11343.11894,11370.76518,11303.87532,11149.15839,11175.81356,11150.8065,11221.49377,11079.91941,11099.07265,10870.63419,11085.69493,10976.04663,11002.591,11122.19374,11077.92158,11193.8485,11141.90643,11204.08757,11231.60095,11102.81847,11023.0329,11002.69457,11091.33377,11098.93177,11053.73017,11091.46666,11198.38944,11443.13915,11690.09272,11887.81183,11316.91237,12938.79492,13335.39911,13334.07952,13788.45883,13946.6081,13378.71808,14426.24972,14573.75424,14939.75442,15448.62042,15085.09754,14515.25294,15132.3897,13499.45104,12987.19412,12684.28106,12156.28148,13488.30786,12036.73175,11866.97665,11320.5507,11217.3211,10981.29134,10649.51813,10063.80094,9433.132813,9049.992856,8665.127562,8254.769854,8154.813339,7922.596383,7963.654525,1151.397951
9,1151.397951,2405.643381,2464.456702,2502.589006,2575.44881,2645.778873,2729.871127,2792.672139,2834.82364,2866.029359,2876.14068,2870.521225,2895.769356,2933.328231,2958.205455,2962.016367,2971.671002,2987.090546,3020.781346,3089.037096,3152.673192,3176.946904,3203.065483,3204.911593,3159.551983,3154.276323,3127.187119,3129.934326,3117.510193,3116.763455,3172.261867,3195.331804,3213.3207,3253.714786,3300.356872,3322.057523,3398.998754,3270.501886,2958.710672,3183.426454,3755.993949,3727.619615,3752.852104,3893.200464,4004.510271,4085.124804,4139.766789,4181.696023,5447.709243,5218.393696,4631.633273,4154.755219,3182.057909,3005.715783,3559.712646,4022.114061,4106.370864,4055.197581,4308.396468,4985.166747,5248.346003,5053.044717,5397.499477,5427.411914,5630.394519,6171.675078,6174.628493,7796.736775,9420.53944,10041.58516,9748.088946,11019.18763,12976.21297,14377.82516,14782.31161,14936.67769,14659.94761,14551.80641,13995.72621,13738.1956,13350.23855,12946.6357,12597.97694,12439.36808,12066.54604,11986.18781,11909.68465,11850.86877,11679.66234,11616.04722,11750.78418,11765.29502,11604.83266,11436.61425,11613.5996,11754.73851,11699.87845,11522.28862,11391.05829,11401.52716,11489.76963,11528.34191,11433.24962,11403.15,11325.56641,11430.51232,11437.67534,11550.74788,11619.6219,11692.01016,11825.52726,12132.20143,12416.17404,12789.98589,13087.84194,12918.34151,13005.72608,12678.08215,14229.96479,14019.96688,13992.16421,13810.407,14800.5964,17201.51358,17262.85406,15959.85505,15661.54067,17166.4638,14891.27148,14682.14735,14832.62111,14451.31426,13848.81506,13703.44922,13357.61968,12902.02772,12019.76134,11578.31436,11116.18627,10570.74664,10127.0775,9702.496105,9515.948703,9129.711636,8881.74362,7778.924853,8963.95635,1151.397951
10,1151.397951,2481.721139,2563.063758,2680.156208,2732.564096,2769.257923,2847.627231,2912.31181,2988.967684,3020.490195,3041.226205,3052.189197,3071.784487,3093.49949,3097.220728,3107.264298,3105.591239,3132.072558,3166.636735,3210.915837,3290.218508,3370.300215,3365.611635,3342.178418,3310.189747,3280.316495,3283.46314,3247.694202,3245.40578,3246.08959,3333.097399,3389.625635,3435.300558,3467.400335,3537.930492,3626.865111,3959.069657,3699.678531,3319.317892,3368.164457,3844.785055,3864.737314,3909.803256,4021.433564,4186.963675,4296.397507,4429.558047,5151.370732,5271.648095,4889.993093,4728.663336,3967.166148,3235.106915,2734.030289,2978.489467,4154.502405,4259.173793,4440.396765,4972.79577,5264.342178,5196.762275,5110.371033,5281.426245,5427.881537,5620.920534,5821.287219,5986.903187,7886.99602,10484.485,10040.75309,11598.25284,13348.28441,15141.30244,16593.45009,16827.40437,16935.85554,16689.91755,16212.41375,15495.24865,14972.59865,14605.90615,14067.40214,13590.98731,13379.06055,13124.36591,12723.74511,12553.3207,12499.56217,12414.43212,12267.79882,12261.62037,12294.17768,12297.62912,12159.63932,12029.58389,12163.52738,12170.03716,11919.81731,11935.90199,11755.70064,11757.61671,11705.63213,11689.97771,11796.59451,11726.4241,11820.36468,11855.97569,11924.94412,12080.57537,12319.34469,12486.0965,12735.74203,13143.33988,13671.3502,14139.24542,14593.16259,14737.95101,14730.54952,14680.96572,14934.05359,15020.2597,15233.49698,14685.21705,15576.31253,16454.51117,19033.72451,17012.47794,16955.20982,17202.87801,16866.62779,16616.55495,16097.45747,15520.5064,14785.62487,14119.1385,13535.54395,13045.80416,12375.51634,11871.20189,11376.35466,10976.36087,10715.32693,10322.25628,9855.577224,9480.628384,8979.18181,8491.728616,1151.397951
