"Column: x, Row: y",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
1,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464,1970.318464
2,1970.318464,2165.976113,2256.071813,2337.09806,2458.745557,2548.295804,2622.808316,2704.545449,2784.488149,2858.031003,2906.989911,2969.204498,3010.9139,3091.508607,3147.96028,3210.260373,3236.493298,3259.057106,3288.810651,3302.633176,3309.278213,3315.323332,3331.700961,3337.351731,3340.766176,3341.637869,3344.642136,3353.974189,3362.623652,3357.691422,3355.507623,3363.643391,3360.181394,3364.120117,3363.758951,3363.63912,3366.981156,3369.030133,3386.703998,3401.695005,3404.566648,3409.121808,3401.508673,3387.603813,3356.967653,3361.283539,3400.308414,3426.395934,3490.17422,3444.292121,3460.086983,5949.050094,5094.379802,4317.96511,2800.010503,2492.65087,3014.540519,3017.950609,2487.821047,2391.219497,3054.981839,3319.061302,3347.903736,3568.436374,3852.901363,4410.531054,5640.41709,5312.249455,4399.258397,4779.574908,5898.46405,6656.881973,7109.196857,7971.942426,7226.096736,7460.723559,7618.475221,7676.956322,7697.249118,7690.798968,7677.154016,7650.880444,7639.419694,7600.604317,7583.432304,7580.545174,7571.992287,7567.16731,7550.123753,7551.738148,7581.661066,7624.357995,7682.745914,7762.265398,7842.07036,7914.148518,8023.483404,8085.848173,8058.067701,8113.432879,7875.936714,8007.328179,8044.887297,8142.948694,8267.301784,8938.501816,8066.443106,7960.31945,7972.92209,7959.506728,7963.205292,8008.613684,8091.884134,8173.355221,8248.781513,8282.617746,8310.814064,8351.290304,8384.812344,8405.267868,8407.855915,8369.155806,8285.345104,8200.580711,8103.429907,7981.694659,7862.149413,7742.885412,7634.736487,7527.297579,7445.084403,7296.617305,7137.819839,6546.259943,7664.378816,7374.519456,6898.862339,6583.667061,6280.922485,6394.208491,6156.531391,5764.007993,5438.04934,5099.355145,4889.958151,4784.111793,4656.703229,1970.318464
3,1970.318464,2328.207202,2397.370541,2503.949656,2647.124865,2770.539053,2871.292737,2972.130371,3056.041162,3116.471442,3125.503082,3156.737304,3209.177087,3297.650591,3338.349373,3400.217241,3426.487669,3438.97213,3442.441943,3439.191109,3447.445478,3456.883001,3452.682756,3460.941982,3480.395162,3506.361879,3514.540191,3527.427735,3533.797789,3537.214083,3553.281609,3560.722571,3545.597085,3527.112257,3506.342356,3511.723887,3528.089992,3557.471188,3579.951325,3598.043868,3626.635946,3630.734229,3618.914142,3611.137533,3613.15852,3606.926065,3596.86751,3610.51974,3681.6427,3709.988083,3658.516741,4814.793584,4380.580589,3594.86104,2717.588557,2728.607371,2707.674563,2706.958256,2634.304127,2399.683022,3089.953592,3387.69317,3453.223232,3749.765935,4434.367848,5222.486596,5843.913989,5674.601457,5843.47909,5689.918364,6089.755609,6408.521546,6970.16679,7941.054864,7538.587663,7822.371977,8019.149788,8062.114059,8059.129273,8044.315367,8032.605284,8017.586474,7993.306025,7973.417067,7934.045223,7902.667236,7888.507966,7864.002204,7850.184104,7855.151955,7879.868989,7932.928875,7991.723123,8074.953267,8159.275421,8238.984291,8320.732007,8442.898669,8564.258796,8605.054182,8644.422747,8595.132566,8602.328556,8553.478364,8545.54167,8510.638643,8491.269952,8361.42903,8291.733198,8300.318754,8299.408922,8347.552039,8470.272434,8571.307112,8683.695073,8727.636494,8729.153012,8735.185812,8745.424749,8815.97169,8867.441034,8839.769799,8771.767503,8691.674197,8580.9713,8448.084506,8308.246219,8165.078338,8031.980271,7920.067164,7843.28473,7718.249047,7513.303075,7148.213292,6512.769657,6913.139852,8363.175708,8823.537733,6578.394282,6473.662663,6318.752567,6190.90449,5528.535183,5183.646927,5041.336119,4903.225334,4804.805038,1970.318464
4,1970.318464,2488.112953,2616.060807,2796.581077,2938.334037,3055.560467,3159.463364,3238.844265,3289.21389,3329.795643,3306.266087,3336.816002,3427.625433,3484.079603,3509.350143,3511.096029,3561.413525,3574.355242,3578.641436,3571.837116,3575.815995,3579.000824,3585.455339,3611.199948,3641.390381,3659.445305,3676.909234,3680.319612,3689.547327,3718.266513,3727.730137,3715.49481,3689.812704,3658.307665,3624.485347,3601.635719,3610.651693,3676.704152,3719.106918,3775.478905,3813.587458,3832.202462,3840.503478,3857.198298,3860.938064,3868.931871,3837.089122,3798.221334,3796.452407,3887.51061,4239.533015,3898.375599,3233.32235,2866.925324,3488.38514,3622.393601,3149.53545,2462.241418,2806.911475,3430.613835,3310.344187,3546.718985,3705.956182,4067.492022,4772.248788,5501.210636,5733.692904,5830.2137,6109.222234,6066.134894,6472.792449,7169.714318,7960.3434,7581.436214,7916.799424,8302.837067,8465.10537,8520.424634,8496.200863,8446.213486,8414.035872,8406.491651,8394.931545,8379.685931,8342.792884,8288.021903,8239.411083,8213.913318,8202.980179,8193.257433,8212.074103,8249.178436,8305.92415,8365.340835,8451.767721,8563.458948,8665.785309,8748.742523,8812.451762,8880.272236,8934.077994,9011.145035,9005.334117,8987.99621,8971.368892,8913.878034,8791.352223,8695.095623,8633.330914,8602.336268,8599.481966,8664.168967,8801.993165,9188.121667,9089.374802,9115.753805,9187.7148,9206.499611,9456.78127,9260.858784,9307.729761,9312.137968,9270.060305,9232.726754,9151.115811,9018.087634,8797.023653,8598.313621,8427.372191,8307.773334,8171.366995,8473.378626,8217.051241,7761.50156,7449.015062,6646.585133,7485.271168,7590.557346,7340.504204,6840.404695,6332.555249,7044.256285,5704.68361,5541.86489,5298.382044,5210.83447,5112.456686,1970.318464
5,1970.318464,2789.033345,2962.724444,3112.746951,3213.138301,3290.87935,3357.564493,3409.727583,3456.147337,3499.729285,3487.117847,3571.899979,3604.622742,3621.205957,3655.230121,3673.222827,3686.322841,3691.419381,3690.093676,3685.271187,3689.64219,3701.74342,3733.053744,3772.262302,3794.136856,3792.09388,3794.161361,3822.679536,3865.032237,3874.757062,3867.600803,3856.176892,3814.305894,3761.915867,3711.129498,3677.311953,3685.286732,3735.894083,3860.229782,3948.864187,4016.286311,4073.049971,4098.024875,4132.974943,4142.566124,4100.502876,4059.352776,4052.585449,4007.574027,4014.241638,4700.497698,4181.545878,4181.881179,3531.090042,2850.355827,3345.757759,3083.37192,3330.568865,3190.190445,3527.190237,3659.011174,3776.809374,3965.585455,4224.303869,5012.383369,6068.510293,6539.200732,5797.836867,6080.80574,6197.345021,6865.638591,6887.192443,7571.325737,8796.308823,8490.637967,8861.179294,9029.967129,9043.832621,9017.014239,8928.288518,8870.841732,8832.047574,8815.835414,8829.574523,8803.042519,8740.876731,8671.845585,8622.179396,8584.122254,8562.646001,8562.152969,8575.024242,8629.387341,8687.8496,8749.789527,8848.789567,8965.837425,9067.694856,9162.672287,9221.406492,9256.599455,9270.680972,9245.701412,9209.124917,9182.988972,9133.842956,9057.514088,8965.21835,8918.211478,8890.323907,8878.427098,8935.789233,8687.170699,11183.91367,9541.834835,9555.958803,9600.134795,9306.52322,10846.79343,9836.576882,9785.320124,9778.26258,9747.630051,9748.862335,9781.105823,9573.168512,9218.161763,8906.338224,8697.819187,8616.014045,8034.294938,8564.02155,7943.088535,8042.260641,7754.477389,7947.438296,7891.035875,7536.951651,7654.702524,7508.468441,6809.645717,7550.906699,7452.904014,7053.735006,5806.160114,5724.866728,5676.814581,1970.318464
6,1970.318464,3096.471408,3226.386502,3314.553568,3385.031667,3450.748207,3518.09682,3574.278567,3634.348625,3678.378717,3690.894628,3736.72863,3753.14721,3769.154294,3781.965863,3802.285389,3796.792957,3797.210729,3785.012582,3795.21209,3806.596835,3851.416038,3901.502034,3946.464006,3943.679575,3930.878201,3961.822657,3978.310964,4002.345714,4009.169971,3998.040823,3977.136841,3944.80888,3903.760425,3850.65692,3811.686924,3788.685787,3796.689354,4006.19065,4236.87766,4314.222166,4348.119109,4358.060896,4385.158438,4392.082992,4348.060586,4316.453315,4294.082955,4254.282836,4325.507236,4313.101031,3829.133145,3404.016677,3471.387679,2946.493979,3023.649787,3528.69392,3620.648985,3635.874626,3757.52143,3941.594876,4081.322233,4203.482371,4416.716109,5450.902729,5859.405959,6194.882593,6067.971976,5797.803804,7523.695669,8198.486174,8838.693162,9600.10136,10114.87856,9375.747701,9599.599451,9673.645001,9646.409884,9606.565931,9474.774294,9384.14475,9311.052355,9287.391849,9283.510661,9273.497381,9229.268286,9152.411348,9091.687193,9014.732489,8963.26166,8927.225911,8920.086522,8950.65889,8997.298376,9078.986269,9148.004711,9252.897253,9344.448801,9405.026263,9462.149216,9501.57017,9516.978982,9501.820268,9479.852137,9433.459829,9367.507029,9281.093371,9218.071585,9197.764251,9200.518198,9216.817609,9280.262955,8977.913413,10286.35484,11152.67824,11622.4923,10141.7858,10037.55425,10090.72102,10296.67152,10284.35465,10495.87174,10426.12181,10520.3084,10227.36807,10080.18325,9541.020049,9202.313565,9173.835228,9242.409468,8664.653277,9036.042,8599.703593,8888.479794,8852.218196,9054.6737,8237.777573,7989.190788,7835.166052,8438.430846,6509.470117,6712.166126,8037.048304,6393.353761,6453.961717,6472.163779,6343.727122,1970.318464
7,1970.318464,3319.637659,3398.238744,3471.543699,3544.652196,3615.732522,3694.043441,3759.722556,3824.98055,3857.742792,3863.749707,3891.426245,3891.721053,3880.013286,3901.923979,3917.470605,3924.528308,3914.610804,3925.803864,3954.349058,3990.379863,4018.588928,4055.289257,4072.365237,4046.41129,4057.666501,4076.936305,4078.579409,4084.24706,4094.730416,4101.699051,4108.362659,4105.69518,4089.98989,4047.757073,4014.327697,3967.950987,3957.747838,4187.63037,4469.177077,4525.981068,4535.778976,4568.35302,4592.533762,4626.365526,4619.40545,4575.394675,4527.071443,4549.810528,4757.341152,3871.67747,3211.377856,2875.791796,2806.501678,3725.134263,3557.851108,3709.251813,3652.716744,3839.618269,4057.427778,4108.485295,4238.242061,4338.4744,4702.91764,5349.00198,5703.723165,5755.708929,5993.160481,6197.666704,8718.765619,11085.31719,12417.66351,12579.43041,11472.81074,10430.28506,10501.99918,10429.79441,10378.2639,10251.6694,10094.99753,9941.65899,9853.558379,9804.607393,9758.611836,9742.931708,9697.732683,9627.092359,9529.102732,9450.347684,9388.669021,9333.229769,9312.30597,9309.663033,9355.657274,9405.618202,9453.378248,9512.1076,9564.295568,9634.536804,9673.690378,9688.373205,9682.602324,9656.096049,9640.531139,9599.54424,9527.486398,9486.285554,9460.25368,9473.747873,9506.551718,9560.816461,9625.935712,9698.114222,9305.93463,10772.15085,11582.89547,11962.13728,10786.91539,10738.55602,10815.90426,10288.94442,11601.6725,11768.28878,12711.8419,10450.66614,11813.51991,11843.41805,11013.61731,10555.2487,10454.42492,10581.47894,10529.37352,10664.43784,9468.093851,9212.55837,10188.0504,9005.768751,8655.671745,8475.038129,8310.517853,8253.513603,7790.889889,7532.061341,7392.451688,7103.531252,6951.842827,6765.902429,1970.318464
8,1970.318464,3471.625685,3542.727664,3616.463125,3699.712282,3806.391349,3872.931769,3945.752018,3990.359829,4008.970727,4016.8724,4050.412267,4050.644473,4038.104817,4042.767807,4066.183272,4074.801869,4079.598102,4085.478472,4122.285383,4144.557522,4178.40188,4213.43512,4195.291445,4199.89606,4154.675317,4144.207476,4166.540091,4164.916573,4189.131445,4227.858561,4272.14627,4295.955063,4304.656393,4293.481784,4291.632992,4225.708849,4087.951941,4090.106332,4368.565245,4578.35248,4640.714927,4703.792082,4770.114947,4843.439138,4875.353298,4856.790769,4815.85815,5384.814332,5066.648839,4167.38869,3403.847997,2860.920889,3161.305727,3735.676511,4143.7456,3771.706205,3747.707515,3922.005025,4184.251569,4411.179057,4493.10196,4598.567663,4886.723021,5334.851024,5779.862874,5621.438829,6504.917198,6829.79383,9203.963182,11358.49366,13172.2936,11166.22276,11916.43961,11456.96953,11532.40338,11347.23153,11164.98222,10970.21593,10754.27453,10558.37027,10446.65853,10325.30917,10254.82452,10205.84454,10157.19936,10071.3277,9985.366595,9907.071743,9860.374422,9799.800275,9736.265788,9719.735377,9724.595147,9756.804134,9800.851732,9816.932543,9841.605892,9860.948311,9877.019921,9875.999276,9866.021344,9840.511195,9788.413708,9759.480373,9728.638992,9721.273252,9724.661932,9772.309191,9826.693437,9916.41433,10042.08417,10146.31968,10302.9221,9905.749964,11685.52872,11863.02378,11492.71473,11388.77163,11471.46674,11060.87432,12068.14463,12207.42662,12297.52972,12692.32214,12511.39074,12100.60337,12631.38924,11521.70524,11175.76157,11130.84559,10805.31286,11824.22758,10403.91503,10076.09351,9911.527072,9790.321969,9563.292642,9259.20317,8933.233324,8626.017793,8416.535228,8089.970137,7759.988793,7626.248317,7450.535118,7593.509754,1970.318464
9,1970.318464,3586.131863,3670.264453,3752.413087,3867.134558,3958.906572,4040.801751,4099.131431,4141.134035,4162.925652,4183.641612,4188.469814,4217.308893,4228.707461,4231.805192,4230.175995,4228.127922,4242.402071,4250.134355,4275.098761,4309.092908,4344.38781,4423.423883,4447.595125,4349.941685,4307.532277,4283.754102,4265.828776,4281.067563,4306.652816,4367.75435,4446.946445,4509.895227,4565.591392,4601.512597,4584.602654,4584.916036,4193.566156,3908.847472,4058.314657,4823.649698,4780.287543,4763.41809,4920.523519,5026.374537,5073.267758,5105.333394,5061.531997,6132.209878,5450.655054,4625.978508,4132.07052,3291.584705,3147.067336,3537.171705,3849.328049,3856.928792,3811.662747,4026.018031,4540.933235,4749.692247,4598.4943,4824.491941,4936.139277,5230.045535,5690.068986,5610.203717,6803.110739,8351.479869,9166.578869,9163.456064,10015.97305,11649.44604,12711.45121,12618.65382,12734.15844,12436.19129,12133.48652,11840.84472,11536.85126,11261.57423,11073.01177,10915.96786,10784.61258,10690.32657,10603.78865,10540.27784,10471.61762,10399.57388,10298.87384,10243.33016,10202.45634,10165.96252,10161.47981,10162.85282,10166.02054,10172.41163,10177.4373,10160.90234,10140.27913,10103.42731,10056.70994,10002.06059,9956.834501,9930.758023,9929.825729,9971.837551,10033.71501,10112.42668,10213.82234,10328.20708,10482.82842,10634.17704,10820.52463,11014.29281,11008.39055,11073.71603,10852.69164,12079.28138,11660.97497,11568.23563,11558.11394,12336.39627,13629.40129,13764.60509,12937.99327,12969.63107,13890.08274,12064.14734,11932.48939,11948.6551,11741.41795,11499.56757,11355.06518,11002.47755,10624.74517,10238.36237,9983.237529,9690.912554,9410.149187,9148.261256,8836.78229,8570.912866,8327.591415,8136.936405,7397.1017,8722.129971,1970.318464
10,1970.318464,3689.595979,3787.859841,3902.072462,4008.256594,4106.116841,4174.325439,4232.094798,4285.532286,4322.206012,4358.700723,4383.318795,4408.783041,4419.788351,4408.300459,4393.529175,4409.723209,4430.034522,4436.865802,4462.85925,4507.716257,4546.557672,4665.644544,4636.482611,4594.37203,4509.208892,4451.805757,4409.723843,4414.405067,4454.324587,4527.649267,4664.82345,4778.537922,4837.175473,4918.361621,4992.43068,5107.747586,4554.58548,4170.439634,4235.784983,4871.460101,4917.398734,4934.251491,5056.198558,5194.025892,5251.289237,5338.804891,5993.109453,5608.739116,5011.327477,4608.535286,3913.720303,3314.700103,2888.873048,3066.018983,3918.498525,3981.969595,4088.933369,4524.246777,4756.520139,4765.114708,4677.735328,4780.542441,4940.676626,5214.848999,5453.158597,5508.269373,7042.297346,9260.915493,9297.606728,10515.29275,11609.922,12864.79893,14038.3608,13932.44415,13956.01717,13633.46866,13237.24152,12822.34238,12401.86381,12068.6934,11800.54706,11596.08791,11422.87557,11279.47633,11145.39171,11055.82098,10972.26465,10871.60666,10767.86848,10705.00941,10655.30675,10633.9163,10576.72081,10563.26812,10561.44627,10567.26545,10548.59029,10509.7782,10428.3783,10360.05716,10287.46803,10209.98833,10169.72947,10157.72619,10176.45226,10255.55077,10351.39496,10470.77123,10607.78211,10766.1376,10941.34308,11153.50742,11382.30577,11626.47098,11945.38077,12140.53872,12250.54572,12093.20226,12115.00186,12131.18124,12292.22601,12003.62383,12611.35273,13260.30411,15199.33286,13414.25223,13355.1398,13497.32412,13258.00398,13077.82891,12779.08548,12412.06967,11964.88933,11578.21015,11224.09734,10933.62869,10595.28769,10272.8066,9955.520645,9647.515937,9376.238594,9108.099293,8837.991831,8627.2132,8352.78946,8027.933867,1970.318464
