"Column: x, Row: y",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
1,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083,1228.65083
2,1228.65083,7954.038493,8235.153909,8389.710602,8708.85575,8918.209701,9186.002283,9361.338936,9194.619538,9198.226611,9248.565868,9358.169444,9392.241008,9425.205413,9515.377131,9643.806984,9437.417378,9424.939116,9392.642563,9378.149574,9450.240564,9425.001257,9499.52778,9560.043648,9639.008991,9706.693843,9709.315697,9779.550967,9704.709457,9739.732704,9758.551541,9804.52747,9774.860371,9673.573015,9592.140057,9572.733212,9625.123312,9693.030669,9631.050105,9422.913675,9171.109634,8953.815258,8600.252967,8330.803532,7998.542794,7759.699772,7579.092787,7277.714223,7190.399717,6960.064072,6581.856424,6996.642154,5782.093573,4769.139978,4893.543862,4575.853745,4480.005897,4302.640986,3852.375563,4217.993783,4281.85122,4547.491839,4969.217388,4788.863627,4550.838717,4485.027832,5028.469403,4927.826639,5916.359899,6585.164406,6760.396611,7033.136511,7362.107004,8103.029753,8076.822515,8317.636969,8278.711875,8236.086002,8217.426896,8292.069974,8368.70059,8468.656074,8637.889474,8746.707827,8831.217259,8911.707582,8964.670586,8956.115843,8930.059562,8901.921224,8930.943991,8969.629441,9009.357475,9042.969155,9047.812584,9017.212936,8991.394144,8946.866952,8858.883001,8632.460051,7934.317757,7817.035137,7697.624172,7627.006622,7930.084129,8357.5151,8004.782547,8328.710593,8328.571339,8357.708351,8321.304047,8296.420969,8380.89373,8412.733874,8405.145819,8406.90773,8407.982757,8397.103125,8455.061561,8508.287411,8559.419624,8491.371508,8434.949549,8399.938076,8388.978015,8399.181837,8393.798136,8442.992017,8586.012604,8633.838264,8694.910616,8697.55407,8607.698731,8330.235882,9119.972725,7841.254517,8037.634375,8232.302046,8378.16862,8618.562897,8760.844918,8836.97678,8926.413616,9116.216736,9185.554348,8995.37841,8930.316066,1228.65083
3,1228.65083,8324.413878,8444.851384,8654.912061,9004.772675,9312.219775,9465.084291,9390.742925,9472.70389,9495.153122,9503.448047,9597.510991,9679.436724,9841.334912,10012.16161,10041.00559,9838.166832,9905.603086,9921.692944,9693.314365,9750.127453,9706.73952,9769.071927,9832.127805,9927.499896,10137.58133,10247.0887,10313.28071,10017.15557,10015.62901,10093.51648,10029.52185,9930.908791,9864.0306,9792.388586,9766.361292,9757.589124,9751.496093,9764.576488,9397.167172,9262.858106,8915.669352,8587.889683,8307.892317,8127.004531,7911.708279,7714.06423,7376.165679,7284.866154,6800.681809,5756.852283,5359.597785,4972.214333,4663.207357,4625.544271,4209.688993,3883.164426,3794.057024,3724.56858,3845.931908,4061.991095,4320.176448,4526.933506,4463.545947,4778.660923,4563.447096,4505.160059,4801.900792,5287.75798,5652.533125,6589.002525,6830.035045,7512.851249,9140.969142,8417.863034,8447.214943,8403.496302,8369.115132,8360.859053,8433.20908,8515.734945,8598.131222,8712.600201,8819.76422,8929.641195,9050.366555,9094.17825,9085.071401,9074.7535,9062.464578,9086.012893,9091.428285,9107.73313,9141.362757,9187.043211,9236.218251,9297.875133,9380.762192,9420.420015,9390.080391,9252.528263,9005.419991,8750.000403,8650.235636,8642.605292,8551.016959,8651.507366,8590.582443,8534.738128,8550.600164,8500.669633,8388.009216,8377.545856,8390.794589,8382.514864,8400.395233,8397.602259,8386.599017,8501.703635,8576.309876,8610.696785,8569.496014,8497.049803,8464.065867,8452.470933,8462.395771,8480.976318,8509.799629,8611.352251,8649.373054,8682.958631,8692.552668,8639.144951,8483.247142,8001.149878,8831.316016,9611.819,10119.35367,7614.808303,7877.113685,8108.186896,8399.147408,8626.078128,8982.620071,9169.666248,8980.703919,8848.088864,1228.65083
4,1228.65083,8503.172561,8894.120752,9246.614048,9474.613646,9639.923978,9639.571772,9625.79694,9744.050035,9781.624406,9787.407201,9919.921439,10090.00935,10320.13681,10343.65937,10366.5236,10195.0221,10277.26243,10171.82188,10052.97874,10028.43311,9893.840097,10057.18229,10063.23517,10275.6587,10410.06112,10560.06934,10347.9467,10242.70111,10229.2592,10192.33254,10199.83582,10180.49755,10112.86987,9974.812555,9879.565879,9820.263308,9740.329939,9573.00333,9291.285034,9223.335478,8923.37809,8652.5549,8438.902097,8265.838571,8159.121176,7997.935333,7800.761817,7537.362492,6625.573454,6233.640617,4708.887656,4240.935759,4174.571719,3904.039964,4422.272379,4132.804403,3708.397672,3765.958577,4195.307859,3927.367498,4029.671286,4187.50847,4197.151864,4280.134224,4292.807754,4435.99508,4584.985828,5121.80573,5595.839778,6621.619923,7439.757383,8432.860412,8608.230935,8595.041162,8551.176908,8552.2575,8508.057112,8501.51175,8573.600113,8672.316389,8738.492992,8835.216493,8942.759841,9021.420744,9135.373585,9215.085325,9179.82501,9188.616226,9186.739386,9202.910131,9201.928344,9209.202849,9213.971242,9244.081373,9317.833475,9433.837089,9563.327785,9685.303307,9720.946801,9643.319173,9567.688569,9458.631649,9311.33086,9173.367449,9059.982893,8923.657366,8801.012277,8761.871676,8781.148746,8750.884025,8544.085935,8423.94373,8369.368676,8460.241774,8527.000149,8446.736867,8132.003806,8249.410592,8650.410003,8665.243024,8634.273055,8560.75411,8530.306929,8515.282834,8520.987401,8536.999176,8587.064893,8688.304942,8715.662303,8628.722105,8523.929597,8411.456913,8342.817037,8200.612747,7691.938822,8924.021435,9221.116052,9193.415227,9085.233357,8755.131389,9267.573783,7867.642603,8602.774555,9005.37195,9031.023377,8932.448759,1228.65083
5,1228.65083,8912.735254,9316.688817,9662.855582,9877.692076,10009.02886,10007.68077,9958.936736,10137.88512,10149.09787,10190.37874,10337.28708,10519.24151,10594.57237,10690.4922,10668.34594,10596.56553,10489.77073,10360.83563,10185.07648,10184.56705,10288.86675,10346.78587,10459.15609,10558.18449,10745.95221,10844.08939,10557.64604,10379.19484,10362.75318,10408.04651,10475.70481,10416.27975,10304.86982,10176.8146,10064.12458,9864.85612,9697.143391,9419.832474,9100.68472,8957.432213,8952.647506,8776.844195,8618.364126,8462.055772,8335.305759,8198.671359,7930.948485,7566.068608,6578.939072,5764.530666,4569.348292,4086.947371,3879.022153,4067.638539,3594.962726,3834.717098,4145.378709,3756.45032,3796.861591,3739.888673,3679.837398,3828.521531,3915.292503,4030.473436,4153.185909,4453.371094,4363.641046,4958.021305,5348.333357,6623.215068,6824.320774,8076.300729,8420.244835,8598.45848,8691.092385,8675.584547,8646.204122,8644.236723,8700.767631,8782.905513,8859.705837,8960.7457,9070.036896,9168.785645,9254.537552,9333.036008,9329.360718,9330.374082,9314.978741,9299.751066,9310.146914,9307.368185,9323.674973,9316.983949,9362.809407,9452.093102,9568.734552,9721.600503,9802.674122,9829.590458,9768.448296,9669.576711,9514.243914,9337.061848,9186.127192,9040.21605,8959.855416,8935.469704,8926.173316,8909.419976,8754.518712,8391.470752,9861.456148,8344.014104,8586.984267,8659.414813,8421.534773,9898.316315,8719.249144,8741.881458,8728.891724,8641.197183,8591.582062,8545.088631,8563.027751,8558.631271,8602.741999,8712.862032,8789.978047,8483.788486,8998.563781,8268.920841,8901.549321,8583.774589,8666.94264,8723.683017,8619.76385,9178.268667,9246.625674,9541.095722,9826.066094,10110.00213,10412.97546,8721.544231,9168.617581,9163.924766,1228.65083
6,1228.65083,9669.393894,9928.541614,10096.60734,10291.47148,10427.27431,10342.48129,10405.74628,10584.16337,10530.81518,10586.02178,10784.6024,10977.133,10972.77274,10946.0448,10913.53923,10753.57697,10633.26313,10516.80281,10491.38656,10488.00481,10505.27714,10685.04854,10761.31264,10927.40761,11043.11563,11060.17718,10751.74636,10586.3495,10583.83535,10649.98015,10668.44684,10669.94244,10637.63327,10507.13685,10311.92106,10054.01788,9647.791814,9188.800417,9050.958797,8982.377026,8963.4546,8831.63827,8729.293506,8623.108357,8476.651646,8224.539408,7888.921237,7305.285653,5560.72452,4777.727047,4311.778977,4066.521464,4024.612282,3981.698138,3489.193886,4006.261292,3720.479132,3573.540857,3664.578446,3570.546097,3438.432643,3510.831593,3770.748281,4067.634618,3660.333476,3995.639997,4235.087005,4824.571253,5431.103186,5770.538219,6785.38781,7496.118855,8052.585046,8600.039914,8848.979722,8813.31095,8778.06328,8756.294653,8792.914771,8866.03972,8938.596249,9046.433914,9165.136139,9257.737577,9374.176856,9442.08467,9405.037328,9407.350882,9407.676808,9403.718591,9405.85441,9401.573811,9399.418926,9401.575507,9416.121678,9495.801234,9610.628624,9727.961665,9825.056471,9848.834563,9812.255532,9693.261674,9567.245568,9397.624767,9248.483859,9130.773739,9054.632361,9015.261754,9002.8042,8999.710363,8974.086156,8736.833057,10066.50547,10141.40724,10261.20703,8705.255302,8910.048901,8936.243781,8837.383204,8710.930877,8632.057653,8522.682519,8495.062114,8488.377194,8379.084526,8239.84163,8271.502263,8391.316664,8622.672171,8412.918505,9013.627581,8798.202202,9412.507434,9347.398294,9314.800867,9195.837483,9263.509119,9464.958454,9682.120689,7755.767815,9037.509379,10592.04532,8656.716187,9172.007553,9421.514508,9455.375401,1228.65083
7,1228.65083,10087.6756,10272.93589,10393.76564,10633.99959,10522.03775,10592.11254,10812.15433,11072.72638,11075.37043,10935.14088,11098.39208,11271.73512,11170.19955,11144.68514,11055.78606,10934.71518,10815.29353,10758.30992,10767.08327,10788.1616,10882.12362,10931.46265,11068.2927,11246.90298,11258.71483,11266.89166,10991.59501,10765.94627,10751.83846,10807.02216,10876.53162,10934.80648,10907.0021,10793.22332,10613.44624,10186.57151,9595.529743,8703.276378,8672.928518,8865.852047,8872.303585,8810.548574,8706.305883,8630.99489,8493.080497,8176.945797,7679.072005,6603.59436,5360.711588,4114.944679,3974.86495,3858.371102,3914.326287,3839.743921,3630.659096,3688.949347,3535.575939,3466.827309,3593.480167,3328.643896,3259.437936,3440.276968,3687.040955,3675.168906,3388.688942,3665.852465,4187.323127,4614.921226,5424.28373,5957.927205,6828.418793,7144.139162,7963.470507,8708.951358,9030.626928,9023.174791,8951.990718,8895.717009,8890.955018,8935.804128,9023.252088,9144.353215,9276.168366,9373.180391,9475.815334,9542.391137,9525.764201,9493.460004,9456.512312,9468.893164,9489.433809,9471.476813,9492.176537,9492.422266,9505.386523,9550.333147,9630.098859,9723.165919,9776.950416,9804.308573,9757.352535,9668.760695,9552.921757,9414.837788,9270.51358,9130.95272,9086.888382,9078.776701,9078.431393,9128.359309,9158.464878,9132.744449,8628.533579,10377.69622,10313.84114,9923.782077,8803.947556,9042.334087,8916.928137,8467.184641,9893.370063,9962.331266,9805.7527,8098.157378,9807.135051,10060.7108,9883.806802,9605.580197,9579.641271,9724.498262,9945.817432,10200.38918,9623.270187,9493.860606,10060.54331,8793.443449,8657.829835,8799.712599,8879.05082,8994.971654,8965.426406,9019.54955,9204.791941,9376.068599,9529.023691,9687.861619,1228.65083
8,1228.65083,10226.20086,10405.51195,10544.49239,10667.33409,10836.67066,11104.82668,11263.00884,11365.5915,11410.10259,11319.57433,11341.31149,11571.48566,11453.55163,11319.29062,11256.59958,11169.59161,11098.26956,11042.08099,11062.22355,11098.82827,11137.05648,11326.46798,11473.03213,11580.67042,11483.12783,11417.83458,11025.01414,10829.68522,10814.93048,10963.85478,11128.90681,11255.39398,11275.71563,11207.61363,10889.94862,10329.80184,9027.01363,7372.552411,7762.992865,8537.314617,8795.664324,8754.693874,8660.723703,8586.269296,8441.768291,8051.711262,7213.59104,6440.139867,4516.268266,3720.928508,3541.257301,3931.624572,3903.768874,3385.511313,3686.092204,3651.338619,3405.820468,3322.167375,3436.814261,3280.746655,3218.158321,3363.486624,3487.704632,3430.233041,3290.283426,3456.545087,4353.281547,4793.863273,5365.563712,6039.524574,6568.415341,6617.233342,7982.538756,8968.346945,9304.984344,9251.602253,9112.660151,9050.394062,9024.619986,9037.505079,9108.052312,9240.181886,9386.644294,9491.418902,9579.617855,9624.138748,9582.533495,9574.066929,9553.733629,9545.452653,9583.456527,9609.544073,9624.420633,9643.42385,9646.532827,9660.917337,9691.672544,9727.369405,9744.090727,9725.742206,9661.582248,9563.435222,9441.794089,9293.033124,9172.143621,9100.107695,9102.20436,9110.322645,9158.089488,9243.538781,9356.417362,9441.133796,9489.429064,9175.682129,10991.9379,10623.83246,9575.69898,8818.798651,8716.272224,8584.171123,9682.850207,9644.756132,9807.837591,9758.959756,9732.847938,9486.20893,10268.63304,10024.07461,9909.899283,9976.264995,9904.216126,10754.51007,9447.686589,9420.902484,9399.070765,9324.507204,9237.499349,9149.403894,9100.999798,9155.346136,9251.947162,9346.261926,9427.000894,9483.037095,9322.09552,9620.764,1228.65083
9,1228.65083,10277.05174,10493.8702,10589.35529,10731.05082,10842.71034,11032.92942,11369.78706,11601.5018,11653.49996,11721.35981,11608.01081,11738.6098,11740.8072,11649.73012,11576.02849,11482.20746,11410.01662,11337.67079,11324.70231,11374.25532,11515.74465,11846.98768,11992.75202,11873.72703,11757.23435,11539.90986,11438.76822,10986.40048,11017.46559,11198.80369,11485.12673,11694.85567,11693.96951,11527.97021,11149.12825,10508.49611,8185.912961,7025.396787,6594.455991,8287.683005,8612.142868,8587.520083,8628.012603,8568.570078,8261.9419,7645.62076,5966.401571,5402.761371,4308.903161,4094.599395,4402.698169,4099.097018,3635.069218,3088.570212,3238.262398,3476.805564,3271.43992,3236.546197,3503.951586,3291.784458,3123.279671,3349.012408,3317.522383,3254.83635,3242.590315,3488.598522,4236.265481,4978.663125,5258.971533,5839.129061,5973.032155,7025.711018,8141.819194,9295.515607,9658.541245,9570.535002,9362.810503,9260.138523,9212.315846,9191.499166,9217.00014,9299.650734,9454.769814,9567.15868,9649.929814,9653.754898,9624.937944,9635.490246,9654.0025,9689.285706,9705.136285,9756.953047,9802.294502,9831.318338,9841.944459,9839.848029,9796.184273,9770.458216,9754.87639,9695.756548,9586.890383,9435.086826,9287.631735,9186.434025,9110.615307,9100.678313,9112.873891,9175.220526,9250.524812,9374.491223,9533.497783,9680.885381,9784.184042,9819.812111,9621.781947,9376.69258,9207.171794,10181.58747,9488.335204,9296.14532,9288.167631,9785.235091,9874.512292,9960.881384,9338.829112,10220.2211,10838.80937,9258.991248,9370.734779,9559.217379,9700.501631,9778.02834,9833.669204,9731.663033,9551.414006,9375.951771,9337.342403,9288.212047,9238.261199,9230.212049,9331.880634,9467.792791,9573.254781,9638.789308,9388.444023,11422.7968,1228.65083
10,1228.65083,10290.04424,10505.36353,10649.46192,10747.47755,10895.02232,11038.49529,11263.41846,11485.19377,11669.14884,11964.76499,11921.66679,11900.03296,11933.52111,12009.04721,11910.2775,11833.09378,11798.59687,11703.2552,11733.24041,11854.91579,11933.34554,12381.52556,12394.72977,12333.12534,12045.44755,11848.2193,11707.6804,11235.68571,11355.42842,11588.92153,11989.79214,12139.60026,12041.48413,11908.67997,11584.84045,10506.54236,7759.719006,6668.324618,6937.082622,8167.645857,8505.72612,8514.288176,8558.715898,8416.953052,7971.85524,7133.672371,5952.012471,4471.634306,3850.086502,3926.165011,4181.495976,3879.028103,3156.457032,3031.835346,3298.509685,3438.442267,3332.380051,3457.203154,3426.655094,3141.616892,3038.686868,3190.699937,3200.956955,3274.327199,3205.923401,3608.053138,4469.802726,4842.255138,5442.253059,6341.313866,6650.79596,7357.739956,8494.463307,9627.93322,9955.754346,9876.195958,9652.975423,9534.385428,9418.982704,9354.370343,9340.865737,9391.421017,9513.041543,9594.31526,9650.977149,9645.865561,9643.280511,9673.061644,9734.91363,9828.061623,9879.986563,9918.039116,9990.869781,10035.55103,10017.61243,9968.086087,9912.846382,9849.459682,9763.75073,9662.702988,9510.781295,9324.464712,9189.095914,9124.403658,9100.228584,9100.284779,9144.961498,9243.56265,9372.903803,9534.091702,9717.848383,9921.677892,10073.1332,10201.82337,10300.07248,10262.44221,10179.23579,9810.772262,9460.537548,9296.092411,9239.365141,8985.149289,9384.384167,9832.303936,10803.6443,9402.700534,9692.378503,9846.711561,9913.024775,9902.196668,10063.78775,10086.19981,9994.312955,9832.492227,9660.800007,9511.898184,9426.295778,9422.994035,9366.038495,9356.35511,9391.589733,9526.056243,9605.016144,9680.895782,9663.159413,9648.643554,1228.65083
